SKU,Date,Demand,Promotion,Holiday
SKU_92,2022-09-30,400,0,0
SKU_92,2022-10-31,291,0,0
SKU_92,2022-11-30,535,1,0
SKU_92,2022-12-31,755,1,0
SKU_93,2021-01-31,284,0,1
SKU_93,2021-02-28,215,0,0
SKU_93,2021-03-31,324,1,0
SKU_93,2021-04-30,445,1,0
SKU_93,2021-05-31,294,0,0
SKU_93,2021-06-30,454,1,1
SKU_93,2021-07-31,368,1,0
SKU_93,2021-08-31,209,0,0
SKU_93,2021-09-30,449,1,0
SKU_93,2021-10-31,292,0,0
SKU_93,2021-11-30,446,1,0
SKU_93,2021-12-31,514,0,0
SKU_93,2022-01-31,346,0,0
SKU_93,2022-02-28,347,0,1
SKU_93,2022-03-31,276,0,0
SKU_93,2022-04-30,305,0,1
SKU_93,2022-05-31,317,0,0
SKU_93,2022-06-30,334,0,0
SKU_93,2022-07-31,432,1,0
SKU_93,2022-08-31,291,0,0
SKU_93,2022-09-30,304,0,0
SKU_93,2022-10-31,355,0,0
SKU_93,2022-11-30,291,0,0
SKU_93,2022-12-31,559,1,0
SKU_94,2021-01-31,450,0,0
SKU_94,2021-02-28,432,0,0
SKU_94,2021-03-31,462,0,1
SKU_94,2021-04-30,408,0,1
SKU_94,2021-05-31,656,1,0
SKU_94,2021-06-30,666,1,0
SKU_94,2021-07-31,588,1,0
SKU_94,2021-08-31,371,0,0
SKU_94,2021-09-30,538,1,0
SKU_94,2021-10-31,400,0,0
SKU_94,2021-11-30,536,0,0
SKU_94,2021-12-31,575,0,0
SKU_94,2022-01-31,443,0,0
SKU_94,2022-02-28,625,1,0
SKU_94,2022-03-31,360,0,0
SKU_94,2022-04-30,436,0,0
SKU_94,2022-05-31,386,0,0
SKU_94,2022-06-30,447,0,0
SKU_94,2022-07-31,387,0,0
SKU_94,2022-08-31,451,0,0
SKU_94,2022-09-30,380,0,0
SKU_94,2022-10-31,371,0,0
SKU_94,2022-11-30,640,1,0
SKU_94,2022-12-31,674,0,0
SKU_95,2021-01-31,171,0,0
SKU_95,2021-02-28,219,0,0
SKU_95,2021-03-31,183,0,0
SKU_95,2021-04-30,178,0,0
SKU_95,2021-05-31,168,0,0
SKU_95,2021-06-30,175,0,0
SKU_95,2021-07-31,199,0,0
SKU_95,2021-08-31,196,0,1
SKU_95,2021-09-30,195,0,1
SKU_95,2021-10-31,239,0,0
SKU_95,2021-11-30,240,1,0
SKU_95,2021-12-31,325,0,0
SKU_95,2022-01-31,159,0,0
SKU_95,2022-02-28,157,0,0
SKU_95,2022-03-31,146,0,0
SKU_95,2022-04-30,169,0,0
SKU_95,2022-05-31,157,0,0
SKU_95,2022-06-30,197,0,0
SKU_95,2022-07-31,211,0,0
SKU_95,2022-08-31,172,0,0
SKU_95,2022-09-30,231,0,0
SKU_95,2022-10-31,197,0,0
SKU_95,2022-11-30,188,0,0
SKU_95,2022-12-31,241,0,0
SKU_96,2021-01-31,293,0,0
SKU_96,2021-02-28,288,0,0
SKU_96,2021-03-31,282,0,0
SKU_96,2021-04-30,324,0,0
SKU_96,2021-05-31,300,0,1
SKU_96,2021-06-30,291,0,0
SKU_96,2021-07-31,444,1,0
SKU_96,2021-08-31,270,0,0
SKU_96,2021-09-30,389,1,0
SKU_96,2021-10-31,245,0,0
SKU_96,2021-11-30,279,0,0
SKU_96,2021-12-31,455,0,0
SKU_96,2022-01-31,313,0,0
SKU_96,2022-02-28,297,0,0
SKU_96,2022-03-31,272,0,0
SKU_96,2022-04-30,264,0,0
SKU_96,2022-05-31,424,1,0
SKU_96,2022-06-30,319,0,0
SKU_96,2022-07-31,246,0,0
SKU_96,2022-08-31,259,0,0
SKU_96,2022-09-30,300,0,0
SKU_96,2022-10-31,286,0,0
SKU_96,2022-11-30,282,0,0
SKU_96,2022-12-31,435,0,0
SKU_97,2021-01-31,377,0,0
SKU_97,2021-02-28,404,0,0
SKU_97,2021-03-31,444,0,1
SKU_97,2021-04-30,412,0,0
SKU_97,2021-05-31,438,0,0
SKU_97,2021-06-30,678,1,0
SKU_97,2021-07-31,407,0,0
SKU_97,2021-08-31,374,0,0
SKU_97,2021-09-30,601,1,0
SKU_97,2021-10-31,664,1,0
SKU_97,2021-11-30,522,0,0
SKU_97,2021-12-31,630,0,0
SKU_97,2022-01-31,460,0,0
SKU_97,2022-02-28,435,0,0
SKU_97,2022-03-31,434,0,0
SKU_97,2022-04-30,687,1,1
SKU_97,2022-05-31,518,0,0
SKU_97,2022-06-30,383,0,0
SKU_97,2022-07-31,514,0,0
SKU_97,2022-08-31,609,1,1
SKU_97,2022-09-30,622,1,0
SKU_97,2022-10-31,382,0,0
SKU_97,2022-11-30,699,1,0
SKU_97,2022-12-31,565,0,0
SKU_98,2021-01-31,485,0,0
SKU_98,2021-02-28,370,0,0
SKU_98,2021-03-31,472,0,0
SKU_98,2021-04-30,479,0,0
SKU_98,2021-05-31,434,0,0
SKU_98,2021-06-30,826,1,0
SKU_98,2021-07-31,431,0,0
SKU_98,2021-08-31,550,0,0
SKU_98,2021-09-30,449,0,0
SKU_98,2021-10-31,422,0,1
SKU_98,2021-11-30,465,0,0
SKU_98,2021-12-31,731,0,0
SKU_98,2022-01-31,534,0,0
SKU_98,2022-02-28,727,1,0
SKU_98,2022-03-31,657,1,0
SKU_98,2022-04-30,438,0,0
SKU_98,2022-05-31,396,0,0
SKU_98,2022-06-30,463,0,0
SKU_98,2022-07-31,767,1,0
SKU_98,2022-08-31,511,0,0
SKU_98,2022-09-30,436,0,0
SKU_98,2022-10-31,417,0,0
SKU_98,2022-11-30,440,0,0
SKU_98,2022-12-31,1085,1,0
SKU_99,2021-01-31,429,0,0
SKU_99,2021-02-28,606,1,0
SKU_99,2021-03-31,360,0,0
SKU_99,2021-04-30,381,0,1
SKU_99,2021-05-31,479,1,0
SKU_99,2021-06-30,299,0,0
SKU_99,2021-07-31,367,0,0
SKU_99,2021-08-31,417,0,0
SKU_99,2021-09-30,433,0,0
SKU_99,2021-10-31,349,0,0
SKU_99,2021-11-30,422,0,0
SKU_99,2021-12-31,524,0,0
SKU_99,2022-01-31,564,1,0
SKU_99,2022-02-28,372,0,1
SKU_99,2022-03-31,528,1,0
SKU_99,2022-04-30,346,0,0
SKU_99,2022-05-31,391,0,0
SKU_99,2022-06-30,501,1,0
SKU_99,2022-07-31,404,0,0
SKU_99,2022-08-31,613,1,0
SKU_99,2022-09-30,492,1,0
SKU_99,2022-10-31,393,0,0
SKU_99,2022-11-30,360,0,0
SKU_99,2022-12-31,601,0,0
SKU_100,2021-01-31,263,0,0
SKU_100,2021-02-28,250,0,0
SKU_100,2021-03-31,446,1,0
SKU_100,2021-04-30,234,0,0
SKU_100,2021-05-31,257,0,0
SKU_100,2021-06-30,225,0,0
SKU_100,2021-07-31,221,0,0
SKU_100,2021-08-31,252,0,0
SKU_100,2021-09-30,316,0,0
SKU_100,2021-10-31,245,0,0
SKU_100,2021-11-30,282,0,1
SKU_100,2021-12-31,367,0,0
SKU_100,2022-01-31,277,0,0
SKU_100,2022-02-28,261,0,0
SKU_100,2022-03-31,263,0,0
SKU_100,2022-04-30,273,0,0
SKU_100,2022-05-31,270,0,0
SKU_100,2022-06-30,241,0,0
SKU_100,2022-07-31,269,0,0
SKU_100,2022-08-31,217,0,0
SKU_100,2022-09-30,247,0,1
SKU_100,2022-10-31,263,0,0
SKU_100,2022-11-30,311,0,0
SKU_100,2022-12-31,401,0,0
SKU_101,2021-01-31,214,0,0
SKU_101,2021-02-28,206,0,0
SKU_101,2021-03-31,198,0,0
SKU_101,2021-04-30,252,0,0
SKU_101,2021-05-31,228,0,0
SKU_101,2021-06-30,369,1,0
SKU_101,2021-07-31,191,0,0
SKU_101,2021-08-31,201,0,0
SKU_101,2021-09-30,223,0,0
SKU_101,2021-10-31,208,0,0
SKU_101,2021-11-30,231,0,1
SKU_101,2021-12-31,251,0,0
SKU_101,2022-01-31,199,0,0
SKU_101,2022-02-28,315,1,0
SKU_101,2022-03-31,217,0,0
SKU_101,2022-04-30,218,0,0
SKU_101,2022-05-31,291,1,0
SKU_101,2022-06-30,308,1,1
SKU_101,2022-07-31,220,0,0
SKU_101,2022-08-31,246,0,0
SKU_101,2022-09-30,320,1,0
SKU_101,2022-10-31,246,0,0
SKU_101,2022-11-30,298,1,0
SKU_101,2022-12-31,534,1,0
SKU_102,2021-01-31,472,0,1
SKU_102,2021-02-28,493,0,0
SKU_102,2021-03-31,586,1,0
SKU_102,2021-04-30,477,0,0
SKU_102,2021-05-31,747,1,0
SKU_102,2021-06-30,517,0,0
SKU_102,2021-07-31,481,0,0
SKU_102,2021-08-31,431,0,0
SKU_102,2021-09-30,442,0,0
SKU_102,2021-10-31,662,1,1
SKU_102,2021-11-30,450,0,0
SKU_102,2021-12-31,878,1,0
SKU_102,2022-01-31,411,0,0
SKU_102,2022-02-28,466,0,0
SKU_102,2022-03-31,526,0,0
SKU_102,2022-04-30,411,0,0
SKU_102,2022-05-31,450,0,0
SKU_102,2022-06-30,497,0,0
SKU_102,2022-07-31,571,0,0
SKU_102,2022-08-31,446,0,0
SKU_102,2022-09-30,491,0,0
SKU_102,2022-10-31,477,0,0
SKU_102,2022-11-30,477,0,0
SKU_102,2022-12-31,1259,1,0
SKU_103,2021-01-31,106,0,0
SKU_103,2021-02-28,96,0,0
SKU_103,2021-03-31,126,0,0
SKU_103,2021-04-30,95,0,0
SKU_103,2021-05-31,110,0,0
SKU_103,2021-06-30,98,0,0
SKU_103,2021-07-31,176,1,0
SKU_103,2021-08-31,107,0,0
SKU_103,2021-09-30,119,0,0
SKU_103,2021-10-31,118,0,0
SKU_103,2021-11-30,91,0,0
SKU_103,2021-12-31,176,0,0
SKU_103,2022-01-31,125,0,0
SKU_103,2022-02-28,156,1,0
SKU_103,2022-03-31,122,0,0
SKU_103,2022-04-30,102,0,0
SKU_103,2022-05-31,118,0,1
SKU_103,2022-06-30,162,1,0
SKU_103,2022-07-31,127,0,0
SKU_103,2022-08-31,173,1,0
SKU_103,2022-09-30,119,0,0
SKU_103,2022-10-31,116,0,0
SKU_103,2022-11-30,119,0,0
SKU_103,2022-12-31,251,1,0
SKU_104,2021-01-31,247,0,0
SKU_104,2021-02-28,263,0,0
SKU_104,2021-03-31,364,1,0
SKU_104,2021-04-30,238,0,0
SKU_104,2021-05-31,258,0,0
SKU_104,2021-06-30,212,0,0
SKU_104,2021-07-31,259,0,0
SKU_104,2021-08-31,222,0,0
SKU_104,2021-09-30,235,0,0
SKU_104,2021-10-31,244,0,1
SKU_104,2021-11-30,250,0,0
SKU_104,2021-12-31,387,0,0
SKU_104,2022-01-31,272,0,0
SKU_104,2022-02-28,269,0,0
SKU_104,2022-03-31,235,0,0
SKU_104,2022-04-30,217,0,0
SKU_104,2022-05-31,248,0,0
SKU_104,2022-06-30,393,1,0
SKU_104,2022-07-31,226,0,0
SKU_104,2022-08-31,199,0,0
SKU_104,2022-09-30,229,0,0
SKU_104,2022-10-31,230,0,0
SKU_104,2022-11-30,205,0,0
SKU_104,2022-12-31,305,0,0
SKU_105,2021-01-31,571,1,1
SKU_105,2021-02-28,358,0,1
SKU_105,2021-03-31,390,0,0
SKU_105,2021-04-30,678,1,0
SKU_105,2021-05-31,342,0,0
SKU_105,2021-06-30,359,0,0
SKU_105,2021-07-31,420,0,0
SKU_105,2021-08-31,400,0,0
SKU_105,2021-09-30,406,0,1
SKU_105,2021-10-31,529,1,1
SKU_105,2021-11-30,369,0,0
SKU_105,2021-12-31,635,0,0
SKU_105,2022-01-31,605,1,0
SKU_105,2022-02-28,284,0,0
SKU_105,2022-03-31,373,0,1
SKU_105,2022-04-30,372,0,0
SKU_105,2022-05-31,378,0,0
SKU_105,2022-06-30,369,0,0
SKU_105,2022-07-31,401,0,0
SKU_105,2022-08-31,538,1,0
SKU_105,2022-09-30,377,0,0
SKU_105,2022-10-31,334,0,0
SKU_105,2022-11-30,631,1,0
SKU_105,2022-12-31,854,1,0
SKU_106,2021-01-31,444,0,0
SKU_106,2021-02-28,413,0,0
SKU_106,2021-03-31,374,0,0
SKU_106,2021-04-30,432,0,0
SKU_106,2021-05-31,376,0,0
SKU_106,2021-06-30,579,1,1
SKU_106,2021-07-31,378,0,0
SKU_106,2021-08-31,355,0,0
SKU_106,2021-09-30,415,0,0
SKU_106,2021-10-31,383,0,0
SKU_106,2021-11-30,430,0,0
SKU_106,2021-12-31,543,0,0
SKU_106,2022-01-31,399,0,1
SKU_106,2022-02-28,450,0,0
SKU_106,2022-03-31,657,1,0
SKU_106,2022-04-30,628,1,0
SKU_106,2022-05-31,571,1,0
SKU_106,2022-06-30,580,1,0
SKU_106,2022-07-31,402,0,0
SKU_106,2022-08-31,406,0,0
SKU_106,2022-09-30,382,0,1
SKU_106,2022-10-31,401,0,0
SKU_106,2022-11-30,396,0,0
SKU_106,2022-12-31,580,0,0
SKU_107,2021-01-31,279,0,0
SKU_107,2021-02-28,331,0,0
SKU_107,2021-03-31,354,0,0
SKU_107,2021-04-30,339,0,0
SKU_107,2021-05-31,501,1,1
SKU_107,2021-06-30,345,0,0
SKU_107,2021-07-31,544,1,0
SKU_107,2021-08-31,290,0,0
SKU_107,2021-09-30,322,0,1
SKU_107,2021-10-31,294,0,0
SKU_107,2021-11-30,373,0,0
SKU_107,2021-12-31,507,0,0
SKU_107,2022-01-31,345,0,0
SKU_107,2022-02-28,323,0,0
SKU_107,2022-03-31,346,0,0
SKU_107,2022-04-30,347,0,1
SKU_107,2022-05-31,308,0,0
SKU_107,2022-06-30,364,0,0
SKU_107,2022-07-31,317,0,0
SKU_107,2022-08-31,325,0,0
SKU_107,2022-09-30,365,0,0
SKU_107,2022-10-31,326,0,0
SKU_107,2022-11-30,300,0,0
SKU_107,2022-12-31,464,0,0
SKU_108,2021-01-31,269,0,0
SKU_108,2021-02-28,308,0,0
SKU_108,2021-03-31,457,1,0
SKU_108,2021-04-30,260,0,0
SKU_108,2021-05-31,301,0,0
SKU_108,2021-06-30,254,0,0
SKU_108,2021-07-31,318,0,0
SKU_108,2021-08-31,307,0,0
SKU_108,2021-09-30,276,0,0
SKU_108,2021-10-31,284,0,0
SKU_108,2021-11-30,314,0,0
SKU_108,2021-12-31,453,0,0
SKU_108,2022-01-31,338,0,0
SKU_108,2022-02-28,444,1,0
SKU_108,2022-03-31,302,0,0
SKU_108,2022-04-30,281,0,0
SKU_108,2022-05-31,391,1,0
SKU_108,2022-06-30,231,0,0
SKU_108,2022-07-31,328,0,0
SKU_108,2022-08-31,276,0,0
SKU_108,2022-09-30,286,0,0
SKU_108,2022-10-31,458,1,0
SKU_108,2022-11-30,431,1,1
SKU_108,2022-12-31,442,0,1
SKU_109,2021-01-31,365,0,0
SKU_109,2021-02-28,400,0,0
SKU_109,2021-03-31,401,0,1
SKU_109,2021-04-30,465,0,0
SKU_109,2021-05-31,451,0,0
SKU_109,2021-06-30,717,1,0
SKU_109,2021-07-31,355,0,0
SKU_109,2021-08-31,441,0,0
SKU_109,2021-09-30,514,0,0
SKU_109,2021-10-31,441,0,0
SKU_109,2021-11-30,426,0,0
SKU_109,2021-12-31,612,0,0
SKU_109,2022-01-31,450,0,1
SKU_109,2022-02-28,699,1,0
SKU_109,2022-03-31,443,0,0
SKU_109,2022-04-30,475,0,0
SKU_109,2022-05-31,438,0,0
SKU_109,2022-06-30,649,1,0
SKU_109,2022-07-31,479,0,0
SKU_109,2022-08-31,384,0,0
SKU_109,2022-09-30,484,0,0
SKU_109,2022-10-31,594,1,0
SKU_109,2022-11-30,540,0,0
SKU_109,2022-12-31,821,1,0
SKU_110,2021-01-31,208,0,0
SKU_110,2021-02-28,196,0,0
SKU_110,2021-03-31,217,0,0
SKU_110,2021-04-30,334,1,1
SKU_110,2021-05-31,222,0,0
SKU_110,2021-06-30,218,0,0
SKU_110,2021-07-31,243,0,1
SKU_110,2021-08-31,299,1,0
SKU_110,2021-09-30,347,1,0
SKU_110,2021-10-31,295,1,0
SKU_110,2021-11-30,278,1,0
SKU_110,2021-12-31,317,0,0
SKU_110,2022-01-31,244,0,0
SKU_110,2022-02-28,243,0,1
SKU_110,2022-03-31,229,0,1
SKU_110,2022-04-30,208,0,0
SKU_110,2022-05-31,250,0,0
SKU_110,2022-06-30,206,0,0
SKU_110,2022-07-31,228,0,0
SKU_110,2022-08-31,357,1,0
SKU_110,2022-09-30,215,0,0
SKU_110,2022-10-31,211,0,0
SKU_110,2022-11-30,256,0,1
SKU_110,2022-12-31,286,0,0
SKU_111,2021-01-31,323,1,1
SKU_111,2021-02-28,156,0,0
SKU_111,2021-03-31,192,0,0
SKU_111,2021-04-30,164,0,0
SKU_111,2021-05-31,179,0,0
SKU_111,2021-06-30,153,0,0
SKU_111,2021-07-31,230,1,0
SKU_111,2021-08-31,168,0,1
SKU_111,2021-09-30,158,0,0
SKU_111,2021-10-31,141,0,0
SKU_111,2021-11-30,265,1,0
SKU_111,2021-12-31,255,0,0
SKU_111,2022-01-31,167,0,0
SKU_111,2022-02-28,168,0,0
SKU_111,2022-03-31,151,0,0
SKU_111,2022-04-30,147,0,1
SKU_111,2022-05-31,192,0,1
SKU_111,2022-06-30,178,0,0
SKU_111,2022-07-31,140,0,0
SKU_111,2022-08-31,152,0,0
SKU_111,2022-09-30,176,0,0
SKU_111,2022-10-31,157,0,0
SKU_111,2022-11-30,138,0,0
SKU_111,2022-12-31,220,0,0
SKU_112,2021-01-31,242,0,0
SKU_112,2021-02-28,374,1,1
SKU_112,2021-03-31,214,0,0
SKU_112,2021-04-30,248,0,0
SKU_112,2021-05-31,369,1,0
SKU_112,2021-06-30,333,1,0
SKU_112,2021-07-31,321,1,0
SKU_112,2021-08-31,262,0,0
SKU_112,2021-09-30,203,0,0
SKU_112,2021-10-31,200,0,0
SKU_112,2021-11-30,354,1,0
SKU_112,2021-12-31,324,0,1
SKU_112,2022-01-31,230,0,0
SKU_112,2022-02-28,172,0,0
SKU_112,2022-03-31,251,0,0
SKU_112,2022-04-30,393,1,0
SKU_112,2022-05-31,259,0,0
SKU_112,2022-06-30,206,0,0
SKU_112,2022-07-31,203,0,1
SKU_112,2022-08-31,234,0,0
SKU_112,2022-09-30,229,0,0
SKU_112,2022-10-31,239,0,0
SKU_112,2022-11-30,333,1,0
SKU_112,2022-12-31,426,1,0
SKU_113,2021-01-31,193,0,0
SKU_113,2021-02-28,194,0,0
SKU_113,2021-03-31,227,0,0
SKU_113,2021-04-30,317,1,1
SKU_113,2021-05-31,211,0,1
SKU_113,2021-06-30,240,0,0
SKU_113,2021-07-31,244,0,0
SKU_113,2021-08-31,224,0,1
SKU_113,2021-09-30,215,0,0
SKU_113,2021-10-31,199,0,0
SKU_113,2021-11-30,317,1,0
SKU_113,2021-12-31,341,0,0
SKU_113,2022-01-31,247,0,0
SKU_113,2022-02-28,206,0,0
SKU_113,2022-03-31,255,0,0
SKU_113,2022-04-30,391,1,0
SKU_113,2022-05-31,352,1,0
SKU_113,2022-06-30,244,0,0
SKU_113,2022-07-31,234,0,0
SKU_113,2022-08-31,282,1,0
SKU_113,2022-09-30,231,0,0
SKU_113,2022-10-31,229,0,0
SKU_113,2022-11-30,206,0,0
SKU_113,2022-12-31,399,0,0
SKU_114,2021-01-31,425,0,0
SKU_114,2021-02-28,458,0,0
SKU_114,2021-03-31,373,0,0
SKU_114,2021-04-30,328,0,0
SKU_114,2021-05-31,571,1,0
SKU_114,2021-06-30,409,0,0
SKU_114,2021-07-31,299,0,0
SKU_114,2021-08-31,340,0,0
SKU_114,2021-09-30,369,0,0
SKU_114,2021-10-31,350,0,0
SKU_114,2021-11-30,339,0,0
SKU_114,2021-12-31,611,0,0
SKU_114,2022-01-31,332,0,0
SKU_114,2022-02-28,456,0,0
SKU_114,2022-03-31,330,0,0
SKU_114,2022-04-30,623,1,0
SKU_114,2022-05-31,370,0,0
SKU_114,2022-06-30,399,0,0
SKU_114,2022-07-31,358,0,0
SKU_114,2022-08-31,548,1,0
SKU_114,2022-09-30,392,0,0
SKU_114,2022-10-31,350,0,0
SKU_114,2022-11-30,379,0,0
SKU_114,2022-12-31,612,0,0
SKU_115,2021-01-31,367,0,0
SKU_115,2021-02-28,496,1,0
SKU_115,2021-03-31,433,0,0
SKU_115,2021-04-30,400,0,0
SKU_115,2021-05-31,417,0,0
SKU_115,2021-06-30,360,0,0
SKU_115,2021-07-31,331,0,0
SKU_115,2021-08-31,412,0,0
SKU_115,2021-09-30,366,0,0
SKU_115,2021-10-31,436,0,0
SKU_115,2021-11-30,453,0,0
SKU_115,2021-12-31,566,0,0
SKU_115,2022-01-31,268,0,0
SKU_115,2022-02-28,412,0,0
SKU_115,2022-03-31,419,0,0
SKU_115,2022-04-30,587,1,0
SKU_115,2022-05-31,596,1,0
SKU_115,2022-06-30,345,0,0
SKU_115,2022-07-31,416,0,0
SKU_115,2022-08-31,406,0,0
SKU_115,2022-09-30,435,0,0
SKU_115,2022-10-31,382,0,0
SKU_115,2022-11-30,633,1,0
SKU_115,2022-12-31,684,0,0
SKU_116,2021-01-31,377,0,0
SKU_116,2021-02-28,398,0,0
SKU_116,2021-03-31,457,0,0
SKU_116,2021-04-30,428,0,0
SKU_116,2021-05-31,592,1,0
SKU_116,2021-06-30,425,0,0
SKU_116,2021-07-31,580,1,0
SKU_116,2021-08-31,367,0,0
SKU_116,2021-09-30,368,0,0
SKU_116,2021-10-31,387,0,0
SKU_116,2021-11-30,387,0,0
SKU_116,2021-12-31,495,0,0
SKU_116,2022-01-31,664,1,0
SKU_116,2022-02-28,444,0,1
SKU_116,2022-03-31,686,1,0
SKU_116,2022-04-30,416,0,0
SKU_116,2022-05-31,328,0,0
SKU_116,2022-06-30,438,0,0
SKU_116,2022-07-31,351,0,0
SKU_116,2022-08-31,384,0,0
SKU_116,2022-09-30,640,1,0
SKU_116,2022-10-31,413,0,0
SKU_116,2022-11-30,436,0,0
SKU_116,2022-12-31,897,1,0
SKU_117,2021-01-31,197,1,0
SKU_117,2021-02-28,156,0,0
SKU_117,2021-03-31,155,0,0
SKU_117,2021-04-30,139,0,0
SKU_117,2021-05-31,274,1,0
SKU_117,2021-06-30,166,0,0
SKU_117,2021-07-31,145,0,0
SKU_117,2021-08-31,151,0,0
SKU_117,2021-09-30,180,0,0
SKU_117,2021-10-31,170,0,0
SKU_117,2021-11-30,173,0,0
SKU_117,2021-12-31,216,0,0
SKU_117,2022-01-31,143,0,0
SKU_117,2022-02-28,237,1,0
SKU_117,2022-03-31,164,0,0
SKU_117,2022-04-30,130,0,0
SKU_117,2022-05-31,134,0,0
SKU_117,2022-06-30,165,0,0
SKU_117,2022-07-31,140,0,0
SKU_117,2022-08-31,168,0,0
SKU_117,2022-09-30,163,0,0
SKU_117,2022-10-31,148,0,0
SKU_117,2022-11-30,241,1,0
SKU_117,2022-12-31,237,0,0
SKU_118,2021-01-31,440,0,1
SKU_118,2021-02-28,305,0,0
SKU_118,2021-03-31,428,0,0
SKU_118,2021-04-30,403,0,0
SKU_118,2021-05-31,448,0,0
SKU_118,2021-06-30,560,1,0
SKU_118,2021-07-31,416,0,0
SKU_118,2021-08-31,423,0,0
SKU_118,2021-09-30,595,1,1
SKU_118,2021-10-31,376,0,0
SKU_118,2021-11-30,390,0,0
SKU_118,2021-12-31,545,0,0
SKU_118,2022-01-31,429,0,0
SKU_118,2022-02-28,648,1,1
SKU_118,2022-03-31,426,0,0
SKU_118,2022-04-30,419,0,0
SKU_118,2022-05-31,547,1,0
SKU_118,2022-06-30,477,0,0
SKU_118,2022-07-31,434,0,0
SKU_118,2022-08-31,367,0,0
SKU_118,2022-09-30,440,0,0
SKU_118,2022-10-31,613,1,0
SKU_118,2022-11-30,323,0,0
SKU_118,2022-12-31,605,0,0
SKU_119,2021-01-31,249,0,0
SKU_119,2021-02-28,223,0,0
SKU_119,2021-03-31,215,0,0
SKU_119,2021-04-30,225,0,1
SKU_119,2021-05-31,226,0,0
SKU_119,2021-06-30,270,0,0
SKU_119,2021-07-31,234,0,0
SKU_119,2021-08-31,324,1,0
SKU_119,2021-09-30,399,1,0
SKU_119,2021-10-31,247,0,0
SKU_119,2021-11-30,240,0,0
SKU_119,2021-12-31,388,0,0
SKU_119,2022-01-31,253,0,0
SKU_119,2022-02-28,289,0,0
SKU_119,2022-03-31,261,0,0
SKU_119,2022-04-30,252,0,0
SKU_119,2022-05-31,256,0,0
SKU_119,2022-06-30,232,0,0
SKU_119,2022-07-31,204,0,0
SKU_119,2022-08-31,246,0,1
SKU_119,2022-09-30,271,0,0
SKU_119,2022-10-31,207,0,0
SKU_119,2022-11-30,251,0,0
SKU_119,2022-12-31,605,1,0
SKU_120,2021-01-31,154,0,0
SKU_120,2021-02-28,148,0,0
SKU_120,2021-03-31,130,0,0
SKU_120,2021-04-30,183,0,0
SKU_120,2021-05-31,155,0,0
SKU_120,2021-06-30,204,1,0
SKU_120,2021-07-31,171,0,0
SKU_120,2021-08-31,153,0,1
SKU_120,2021-09-30,130,0,0
SKU_120,2021-10-31,212,1,0
SKU_120,2021-11-30,177,0,0
SKU_120,2021-12-31,361,1,0
SKU_120,2022-01-31,158,0,0
SKU_120,2022-02-28,164,0,0
SKU_120,2022-03-31,179,0,0
SKU_120,2022-04-30,167,0,0
SKU_120,2022-05-31,149,0,0
SKU_120,2022-06-30,134,0,0
SKU_120,2022-07-31,249,1,0
SKU_120,2022-08-31,147,0,0
SKU_120,2022-09-30,157,0,0
SKU_120,2022-10-31,130,0,0
SKU_120,2022-11-30,257,1,0
SKU_120,2022-12-31,236,0,0
SKU_121,2021-01-31,553,0,0
SKU_121,2021-02-28,558,1,1
SKU_121,2021-03-31,369,0,0
SKU_121,2021-04-30,446,0,1
SKU_121,2021-05-31,380,0,0
SKU_121,2021-06-30,638,1,1
SKU_121,2021-07-31,459,0,0
SKU_121,2021-08-31,418,0,0
SKU_121,2021-09-30,423,0,0
SKU_121,2021-10-31,437,0,0
SKU_121,2021-11-30,777,1,0
SKU_121,2021-12-31,695,0,0
SKU_121,2022-01-31,412,0,0
SKU_121,2022-02-28,436,0,0
SKU_121,2022-03-31,369,0,0
SKU_121,2022-04-30,503,0,0
SKU_121,2022-05-31,482,0,0
SKU_121,2022-06-30,457,0,0
SKU_121,2022-07-31,441,0,1
SKU_121,2022-08-31,399,0,0
SKU_121,2022-09-30,495,0,0
SKU_121,2022-10-31,458,0,0
SKU_121,2022-11-30,495,0,0
SKU_121,2022-12-31,702,0,0
SKU_122,2021-01-31,119,0,0
SKU_122,2021-02-28,129,0,0
SKU_122,2021-03-31,114,0,0
SKU_122,2021-04-30,143,0,0
SKU_122,2021-05-31,110,0,0
SKU_122,2021-06-30,119,0,0
SKU_122,2021-07-31,109,0,0
SKU_122,2021-08-31,123,0,0
SKU_122,2021-09-30,105,0,0
SKU_122,2021-10-31,123,0,0
SKU_122,2021-11-30,120,0,0
SKU_122,2021-12-31,159,0,0
SKU_122,2022-01-31,142,0,0
SKU_122,2022-02-28,136,0,0
SKU_122,2022-03-31,107,0,0
SKU_122,2022-04-30,125,0,1
SKU_122,2022-05-31,116,0,0
SKU_122,2022-06-30,134,1,0
SKU_122,2022-07-31,130,0,0
SKU_122,2022-08-31,117,0,0
SKU_122,2022-09-30,208,1,0
SKU_122,2022-10-31,110,0,0
SKU_122,2022-11-30,127,0,0
SKU_122,2022-12-31,239,1,0
SKU_123,2021-01-31,520,0,0
SKU_123,2021-02-28,557,0,0
SKU_123,2021-03-31,516,0,0
SKU_123,2021-04-30,535,0,0
SKU_123,2021-05-31,379,0,0
SKU_123,2021-06-30,556,0,0
SKU_123,2021-07-31,447,0,0
SKU_123,2021-08-31,474,0,0
SKU_123,2021-09-30,480,0,0
SKU_123,2021-10-31,521,0,0
SKU_123,2021-11-30,475,0,0
