SKU,Stock In,Stock Out,Stock Balance,Days_Until_Expiry,Lead_Time,Season,Holiday,Promotion,Lag_1,Lag_2,Lag_3,Moving Average,Demand Forecast,Order_Day,Order_Month,Order_Weekday,Days_Since_Last_Order
59,75,6,69,613,11,2,0,1,93,76,37,68.66666666666667,206,15,8,3,-6.0
60,0,28,0,270,10,2,1,0,22,52,11,28.333333333333332,85,26,8,0,11.0
61,11,21,0,155,10,2,0,0,11,70,48,43.0,129,22,8,3,-4.0
63,0,18,0,437,15,2,0,1,40,82,60,60.666666666666664,182,15,8,3,-7.0
64,0,13,0,147,13,2,0,0,5,73,64,47.333333333333336,142,18,8,6,3.0
65,0,45,0,-178,6,2,0,1,99,44,65,69.33333333333333,208,20,8,1,2.0
66,81,87,0,306,7,2,0,0,63,21,83,55.666666666666664,167,14,8,2,-6.0
67,0,94,0,202,13,2,0,1,62,84,14,53.333333333333336,160,22,8,3,8.0
68,13,36,0,-20,10,2,0,0,10,77,23,36.666666666666664,110,29,8,3,7.0
69,0,68,0,-95,8,2,1,0,89,81,78,82.66666666666667,248,26,8,0,-3.0
70,0,75,0,500,6,2,0,1,14,88,82,61.333333333333336,184,21,8,2,-5.0
71,6,64,0,227,15,2,0,0,50,58,40,49.333333333333336,148,23,8,4,2.0
72,0,56,0,-16,9,2,0,0,33,58,33,41.333333333333336,124,20,8,1,-3.0
74,0,36,0,350,12,2,0,0,19,93,64,58.666666666666664,176,27,8,1,7.0
75,0,70,0,-92,8,2,0,0,13,44,66,41.0,123,13,8,1,-14.0
76,55,43,12,120,13,2,0,0,90,85,14,63.0,189,24,8,5,11.0
77,0,60,0,318,8,2,0,0,35,95,85,71.66666666666667,215,19,8,0,-5.0
78,0,21,0,-42,10,2,0,1,91,60,88,79.66666666666667,239,27,8,1,8.0
79,0,79,0,511,7,2,0,0,50,49,49,49.333333333333336,148,24,8,5,-3.0
80,24,23,1,80,7,2,0,0,46,34,64,48.0,144,21,8,2,-3.0
81,7,58,0,672,10,2,1,0,93,71,69,77.66666666666667,233,19,8,0,-2.0
82,0,33,0,338,12,2,0,0,64,61,66,63.666666666666664,191,18,8,6,-1.0
83,0,83,0,291,9,2,0,0,22,45,58,41.666666666666664,125,18,8,6,0.0
85,0,39,0,128,12,2,1,0,51,64,68,61.0,183,18,8,6,0.0
86,0,52,0,635,11,2,0,0,94,52,89,78.33333333333333,235,13,8,1,-5.0
87,0,16,0,365,7,2,0,0,31,87,57,58.333333333333336,175,25,8,6,12.0
88,0,13,0,-268,10,2,0,0,71,51,86,69.33333333333333,208,16,8,4,-9.0
89,0,35,0,405,8,2,0,0,37,25,8,23.333333333333332,70,15,8,3,-1.0
90,0,14,0,-99,11,2,0,0,77,34,93,68.0,204,29,8,3,14.0
91,0,73,0,289,13,2,0,0,65,56,64,61.666666666666664,185,30,8,4,1.0
92,0,20,0,592,5,2,0,1,14,11,55,26.666666666666668,80,11,8,6,-19.0
93,0,7,0,41,8,2,0,0,28,18,40,28.666666666666668,86,27,8,1,16.0
94,0,70,0,203,8,2,0,0,52,12,51,38.333333333333336,115,25,8,6,-2.0
96,77,47,30,-241,13,2,0,0,75,89,24,62.666666666666664,188,20,8,1,-5.0
97,43,17,26,97,6,2,0,0,80,94,25,66.33333333333333,199,26,8,0,6.0
98,0,49,0,320,8,2,0,1,8,59,37,34.666666666666664,104,15,8,3,-11.0
99,0,38,0,-258,8,2,1,1,43,7,67,39.0,117,15,8,3,0.0
100,0,7,0,600,8,2,1,0,12,75,41,42.666666666666664,128,19,8,0,4.0
101,68,66,2,33,8,2,0,0,41,72,34,49.0,147,16,8,4,-3.0
102,0,19,0,132,11,2,0,0,65,59,14,46.0,138,28,8,2,12.0
103,0,51,0,283,13,2,1,0,18,47,32,32.333333333333336,97,26,8,0,-2.0
104,0,68,0,86,7,2,0,0,72,19,21,37.333333333333336,112,24,8,5,-2.0
105,0,80,0,-43,7,2,1,1,12,95,22,43.0,129,30,8,4,6.0
107,0,61,0,122,12,2,1,0,10,86,68,54.666666666666664,164,11,8,6,-19.0
108,0,57,0,371,13,2,0,0,60,36,49,48.333333333333336,145,27,8,1,16.0
109,0,38,0,82,4,2,0,0,26,48,18,30.666666666666668,92,11,8,6,-16.0
110,0,96,0,34,10,2,0,0,49,97,55,67.0,201,15,8,3,4.0
111,21,5,16,4,4,2,0,1,97,88,77,87.33333333333333,262,11,8,6,-4.0
112,5,44,0,534,8,2,0,0,69,45,67,60.333333333333336,181,21,8,2,10.0
113,99,93,6,352,4,2,1,1,45,99,63,69.0,207,15,8,3,-6.0
114,0,48,0,-87,11,2,0,1,29,66,69,54.666666666666664,164,17,8,5,2.0
115,73,94,0,572,12,2,0,1,27,32,57,38.666666666666664,116,15,8,3,-2.0
116,39,34,5,5,13,2,0,0,38,39,41,39.333333333333336,118,29,8,3,14.0
118,0,53,0,140,6,2,1,0,48,97,52,65.66666666666667,197,14,8,2,-15.0
119,13,33,0,-1,9,2,0,0,40,35,40,38.333333333333336,115,21,8,2,7.0
120,0,43,0,460,13,2,0,0,73,11,90,58.0,174,23,8,4,2.0
121,0,72,0,-238,11,2,0,0,27,34,96,52.333333333333336,157,17,8,5,-6.0
122,0,91,0,455,12,2,0,1,66,81,58,68.33333333333333,205,19,8,0,2.0
123,7,44,0,47,8,2,0,1,11,11,67,29.666666666666668,89,11,8,6,-8.0
124,0,45,0,231,12,2,0,0,17,29,78,41.333333333333336,124,27,8,1,16.0
125,0,16,0,414,12,2,0,0,61,72,31,54.666666666666664,164,20,8,1,-7.0
126,0,59,0,102,8,2,0,1,84,92,10,62.0,186,19,8,0,-1.0
127,0,27,0,406,5,2,0,0,88,43,80,70.33333333333333,211,18,8,6,-1.0
129,0,44,0,465,8,2,0,0,91,27,82,66.66666666666667,200,29,8,3,11.0
130,0,77,0,-75,10,2,0,0,94,49,20,54.333333333333336,163,17,8,5,-12.0
131,79,68,11,307,12,2,0,0,62,94,93,83.0,249,20,8,1,3.0
132,0,72,0,193,7,2,0,0,38,49,71,52.666666666666664,158,13,8,1,-7.0
133,85,37,48,-107,11,2,0,0,87,78,11,58.666666666666664,176,23,8,4,10.0
134,0,58,0,215,12,2,0,0,43,96,14,51.0,153,23,8,4,0.0
135,0,24,0,-199,10,2,1,0,72,73,53,66.0,198,22,8,3,-1.0
136,0,37,0,-73,3,2,0,1,93,70,77,80.0,240,19,8,0,-3.0
137,59,50,9,369,9,2,0,1,39,87,88,71.33333333333333,214,17,8,5,-2.0
138,0,24,0,94,10,2,0,0,86,88,67,80.33333333333333,241,11,8,6,-6.0
140,63,91,0,288,7,2,0,0,74,48,94,72.0,216,18,8,6,7.0
141,53,74,0,-176,5,2,0,0,39,83,31,51.0,153,20,8,1,2.0
142,24,78,0,86,6,2,0,1,45,54,67,55.333333333333336,166,24,8,5,4.0
143,39,37,2,405,4,2,1,0,26,80,86,64.0,192,15,8,3,-9.0
144,0,57,0,239,8,2,0,1,17,5,36,19.333333333333332,58,20,8,1,5.0
145,0,94,0,276,7,2,0,0,27,42,49,39.333333333333336,118,16,8,4,-4.0
146,0,21,0,334,13,2,0,1,22,88,37,49.0,147,12,8,0,-4.0
147,128,100,28,497,9,2,1,1,82,99,58,79.66666666666667,239,19,8,0,7.0
148,0,32,0,212,5,2,0,0,65,19,83,55.666666666666664,167,24,8,5,5.0
149,0,27,0,-150,4,2,0,0,33,16,9,19.333333333333332,58,16,8,4,-8.0
2,33,54,0,-36,10,2,1,0,60,16,81,52.333333333333336,157,12,8,0,-4.0
3,106,64,42,65,8,2,0,0,81,77,26,61.333333333333336,184,14,8,2,2.0
4,0,95,0,98,7,2,0,0,29,44,92,55.0,165,26,8,0,12.0
5,0,37,0,342,9,2,0,1,40,26,96,54.0,162,25,8,6,-1.0
6,44,18,26,-90,8,2,0,0,77,81,90,82.66666666666667,248,28,8,2,3.0
7,0,35,0,521,9,2,0,0,22,12,64,32.666666666666664,98,18,8,6,-10.0
8,0,18,0,132,8,2,0,1,69,7,49,41.666666666666664,125,27,8,1,9.0
9,48,78,0,-63,13,2,0,0,27,24,83,44.666666666666664,134,16,8,4,-11.0
10,0,14,0,-127,11,2,0,0,57,81,82,73.33333333333333,220,26,8,0,10.0
11,106,42,64,274,6,2,0,0,85,97,91,91.0,273,23,8,4,-3.0
13,0,62,0,298,14,2,0,0,77,43,82,67.33333333333333,202,30,8,4,7.0
14,53,96,0,15,12,2,0,1,44,57,5,35.333333333333336,106,19,8,0,-11.0
15,70,50,20,332,7,2,0,0,35,65,47,49.0,147,14,8,2,-5.0
16,34,35,0,475,5,2,0,0,26,67,82,58.333333333333336,175,26,8,0,12.0
17,0,32,0,58,8,2,0,1,20,7,44,23.666666666666668,71,13,8,1,-13.0
18,0,23,0,247,12,2,0,0,95,57,44,65.33333333333333,196,22,8,3,9.0
19,36,66,0,-23,13,2,0,0,21,73,89,61.0,183,27,8,1,5.0
20,0,10,0,211,10,2,0,0,71,81,9,53.666666666666664,161,17,8,5,-10.0
21,0,82,0,-225,7,2,0,0,26,99,63,62.666666666666664,188,16,8,4,-1.0
22,0,84,0,664,3,2,0,1,96,70,27,64.33333333333333,193,17,8,5,1.0
24,0,23,0,409,8,2,0,0,40,19,53,37.333333333333336,112,15,8,3,-2.0
25,58,42,16,-25,5,2,0,0,97,6,13,38.666666666666664,116,17,8,5,2.0
26,20,5,15,173,12,2,1,0,81,60,65,68.66666666666667,206,18,8,6,1.0
27,0,99,0,143,9,2,0,0,49,65,24,46.0,138,21,8,2,3.0
28,0,68,0,188,7,2,0,0,33,32,77,47.333333333333336,142,24,8,5,3.0
29,0,13,0,-316,8,2,1,0,22,63,51,45.333333333333336,136,18,8,6,-6.0
30,0,74,0,-67,5,2,0,0,29,67,62,52.666666666666664,158,30,8,4,12.0
31,0,88,0,344,13,2,0,0,60,56,36,50.666666666666664,152,24,8,5,-6.0
32,0,9,0,413,4,2,0,0,71,85,32,62.666666666666664,188,16,8,4,-8.0
33,0,6,0,-220,5,2,0,0,98,87,83,89.33333333333333,268,21,8,2,5.0
35,16,41,0,411,10,2,0,0,77,69,41,62.333333333333336,187,13,8,1,-8.0
36,0,50,0,254,6,2,0,0,27,100,30,52.333333333333336,157,17,8,5,4.0
37,0,72,0,209,8,2,0,0,68,21,27,38.666666666666664,116,12,8,0,-5.0
38,48,81,0,160,15,2,0,1,90,75,39,68.0,204,19,8,0,7.0
39,0,65,0,-5,12,2,0,0,74,10,39,41.0,123,23,8,4,4.0
40,0,39,0,404,9,2,0,0,38,40,55,44.333333333333336,133,12,8,0,-11.0
41,105,68,37,31,11,2,0,0,97,30,81,69.33333333333333,208,27,8,1,15.0
42,19,19,0,-255,8,2,0,0,78,27,46,50.333333333333336,151,16,8,4,-11.0
43,0,35,0,380,7,2,0,0,94,81,39,71.33333333333333,214,25,8,6,9.0
44,19,81,0,619,9,2,0,0,55,8,79,47.333333333333336,142,14,8,2,-11.0
46,38,60,0,-27,11,2,0,0,95,60,8,54.333333333333336,163,15,8,3,1.0
47,0,8,0,-145,5,2,0,1,40,61,38,46.333333333333336,139,18,8,6,3.0
48,0,45,0,177,9,2,0,0,87,93,7,62.333333333333336,187,20,8,1,2.0
49,0,37,0,257,7,2,0,1,94,91,11,65.33333333333333,196,22,8,3,2.0
50,0,89,0,402,11,2,0,1,27,5,40,24.0,72,30,8,4,8.0
51,7,97,0,603,14,2,0,0,42,10,81,44.333333333333336,133,20,8,1,-10.0
52,0,70,0,194,5,2,0,0,30,7,81,39.333333333333336,118,17,8,5,-3.0
53,157,81,76,44,7,2,0,1,94,22,59,58.333333333333336,175,23,8,4,6.0
54,0,28,0,41,9,2,0,0,13,37,25,25.0,75,16,8,4,-7.0
55,94,48,46,-50,7,2,0,0,79,50,38,55.666666666666664,167,25,8,6,9.0
57,0,32,0,-70,10,2,0,0,43,38,58,46.333333333333336,139,12,8,0,-13.0
0,0,18,0,394,8,2,0,0,89,5,50,48.0,144,10,9,1,29.0
62,158,100,58,227,7,2,0,1,87,100,88,91.66666666666669,275,19,9,3,9.0
73,0,12,0,416,7,2,0,0,96,31,50,59.0,177,29,9,6,10.0
84,0,57,0,411,7,2,0,0,80,42,7,43.0,129,10,9,1,-19.0
95,68,17,51,86,12,2,0,1,57,72,98,75.66666666666667,227,12,9,3,2.0
106,123,74,49,360,13,2,0,1,86,62,32,60.0,180,29,9,6,17.0
117,0,80,0,-79,8,2,0,1,13,21,90,41.333333333333336,124,10,9,1,-19.0
128,0,31,0,56,15,2,0,0,18,56,33,35.666666666666664,107,23,9,0,13.0
139,144,76,68,82,9,2,0,0,74,21,85,60.0,180,14,9,5,-9.0
1,80,73,7,439,7,2,0,0,11,92,95,66.0,198,25,9,2,11.0
12,167,46,121,297,6,2,0,0,75,61,39,58.333333333333336,175,14,9,5,-11.0
23,0,44,0,-269,8,2,1,1,68,53,86,69.0,207,29,9,6,15.0
34,0,41,0,288,11,2,0,0,30,59,91,60.0,180,25,9,2,-4.0
45,4,99,0,-206,10,2,0,0,50,26,14,30.0,90,28,9,5,3.0
56,0,70,0,62,6,2,0,0,12,58,42,37.333333333333336,112,28,9,5,0.0
58,0,50,0,271,10,2,0,1,44,100,88,77.33333333333333,232,27,9,4,-1.0
59,145,70,75,541,7,2,0,0,6,93,76,58.333333333333336,175,16,9,0,-11.0
60,0,56,0,227,8,2,0,1,28,22,52,34.0,102,22,9,6,6.0
61,78,67,11,292,7,2,1,1,21,11,70,34.0,102,26,9,3,4.0
63,0,97,0,676,7,2,0,0,18,40,82,46.666666666666664,140,16,9,0,-10.0
64,0,68,0,96,10,2,0,1,13,5,73,30.333333333333332,91,21,9,5,5.0
65,45,81,0,512,12,2,0,0,45,99,44,62.666666666666664,188,23,9,0,2.0
66,170,89,81,339,5,2,1,0,87,63,21,57.0,171,18,9,2,-5.0
67,0,18,0,226,12,2,0,0,94,62,84,80.0,240,26,9,3,8.0
68,88,75,13,-217,6,2,0,1,36,10,77,41.0,123,10,9,1,-16.0
69,0,73,0,-141,6,2,0,0,68,89,81,79.33333333333333,238,15,9,6,5.0
70,0,52,0,211,9,2,0,0,75,14,88,59.0,177,14,9,5,-1.0
71,58,52,6,576,15,2,0,1,64,50,58,57.333333333333336,172,10,9,1,-4.0
72,0,86,0,179,9,2,1,0,56,33,58,49.0,147,24,9,1,14.0
74,0,20,0,-34,14,2,0,1,36,19,93,49.333333333333336,148,23,9,0,-1.0
75,6,25,0,600,11,2,0,0,70,13,44,42.333333333333336,127,27,9,4,4.0
76,145,90,55,162,15,2,0,0,43,90,85,72.66666666666667,218,14,9,5,-13.0
77,1,83,0,249,10,2,0,0,60,35,95,63.333333333333336,190,14,9,5,0.0
78,0,65,0,489,4,2,1,1,21,91,60,57.333333333333336,172,16,9,0,2.0
79,53,74,0,601,13,2,0,0,79,50,49,59.333333333333336,178,26,9,3,10.0
80,118,94,24,274,5,2,0,0,23,46,34,34.333333333333336,103,20,9,4,-6.0
81,24,17,7,48,7,2,0,0,58,93,71,74.0,222,29,9,6,9.0
82,35,88,0,374,8,2,0,0,33,64,61,52.666666666666664,158,18,9,2,-11.0
83,0,37,0,269,11,2,0,1,83,22,45,50.0,150,12,9,3,-6.0
85,0,50,0,-34,13,2,0,0,39,51,64,51.333333333333336,154,25,9,2,13.0
86,0,29,0,243,9,2,0,0,52,94,52,66.0,198,17,9,1,-8.0
87,0,37,0,405,14,2,0,0,16,31,87,44.666666666666664,134,19,9,3,2.0
88,0,12,0,491,9,2,0,0,13,71,51,45.0,135,20,9,4,1.0
89,0,69,0,99,10,2,0,0,35,37,25,32.333333333333336,97,23,9,0,3.0
90,0,53,0,667,15,2,0,0,14,77,34,41.666666666666664,125,11,9,2,-12.0
91,0,58,0,382,7,2,0,0,73,65,56,64.66666666666667,194,16,9,0,5.0
92,0,51,0,298,13,2,0,0,20,14,11,15.0,45,25,9,2,9.0
93,0,61,0,-104,13,2,0,0,7,28,18,17.666666666666668,53,26,9,3,1.0
94,12,61,0,-242,15,2,0,0,70,52,12,44.666666666666664,134,27,9,4,1.0
96,176,99,77,-141,9,2,0,0,47,75,89,70.33333333333333,211,14,9,5,-13.0
97,110,67,43,496,8,2,0,0,17,80,94,63.666666666666664,191,20,9,4,6.0
98,0,17,0,393,3,2,0,0,49,8,59,38.666666666666664,116,20,9,4,0.0
99,0,38,0,576,5,2,0,0,38,43,7,29.333333333333332,88,10,9,1,-10.0
100,35,43,0,-201,13,2,0,0,7,12,75,31.333333333333332,94,26,9,3,16.0
101,102,34,68,192,6,2,0,0,66,41,72,59.666666666666664,179,17,9,1,-9.0
102,0,59,0,329,8,2,0,0,19,65,59,47.666666666666664,143,17,9,1,0.0
103,0,79,0,305,6,2,0,0,51,18,47,38.666666666666664,116,26,9,3,9.0
104,0,62,0,241,7,2,0,0,68,72,19,53.0,159,14,9,5,-12.0
105,0,7,0,205,11,2,0,0,80,12,95,62.333333333333336,187,23,9,0,9.0
107,0,62,0,545,5,2,0,1,61,10,86,52.333333333333336,157,22,9,6,-1.0
108,0,16,0,486,8,2,0,0,57,60,36,51.0,153,10,9,1,-12.0
109,0,31,0,-22,9,2,0,1,38,26,48,37.333333333333336,112,23,9,0,13.0
110,0,72,0,533,9,2,0,0,96,49,97,80.66666666666667,242,12,9,3,-11.0
111,80,59,21,238,3,2,0,0,5,97,88,63.333333333333336,190,16,9,0,4.0
112,62,57,5,282,7,2,0,0,44,69,45,52.666666666666664,158,22,9,6,6.0
113,109,10,99,236,4,2,0,0,93,45,99,79.0,237,11,9,2,-11.0
114,0,34,0,332,6,2,0,0,48,29,66,47.666666666666664,143,29,9,6,18.0
115,149,76,73,284,11,2,0,0,94,27,32,51.0,153,12,9,3,-17.0
116,80,41,39,-217,10,2,0,0,34,38,39,37.0,111,16,9,0,4.0
118,0,28,0,-56,6,2,0,0,53,48,97,66.0,198,20,9,4,4.0
119,29,16,13,-214,8,2,0,0,33,40,35,36.0,108,21,9,5,1.0
120,0,75,0,454,6,2,0,0,43,73,11,42.333333333333336,127,12,9,3,-9.0
121,29,62,0,224,3,2,0,1,72,27,34,44.333333333333336,133,21,9,5,9.0
122,40,93,0,477,9,2,0,0,91,66,81,79.33333333333333,238,29,9,6,8.0
123,19,12,7,391,12,2,0,1,44,11,11,22.0,66,25,9,2,-4.0
124,0,5,0,-8,8,2,1,0,45,17,29,30.333333333333332,91,26,9,3,1.0
125,0,63,0,7,5,2,0,0,16,61,72,49.666666666666664,149,22,9,6,-4.0
126,57,58,0,72,7,2,0,0,59,84,92,78.33333333333333,235,28,9,5,6.0
127,64,78,0,177,7,2,1,0,27,88,43,52.666666666666664,158,11,9,2,-17.0
129,58,58,0,245,8,2,0,0,44,91,27,54.0,162,17,9,1,6.0
130,22,52,0,359,9,2,1,1,77,94,49,73.33333333333333,220,21,9,5,4.0
131,161,82,79,332,9,2,0,0,68,62,94,74.66666666666667,224,13,9,4,-8.0
132,0,44,0,54,14,2,0,1,72,38,49,53.0,159,11,9,2,-2.0
133,175,90,85,513,5,2,0,0,37,87,78,67.33333333333333,202,15,9,6,4.0
134,0,50,0,145,10,2,1,1,58,43,96,65.66666666666667,197,21,9,5,6.0
135,31,40,0,628,12,2,0,0,24,72,73,56.333333333333336,169,18,9,2,-3.0
136,0,61,0,-138,11,2,0,1,37,93,70,66.66666666666667,200,13,9,4,-5.0
137,100,41,59,381,10,2,0,0,50,39,87,58.666666666666664,176,29,9,6,16.0
138,57,67,0,396,3,2,0,0,24,86,88,66.0,198,11,9,2,-18.0
140,160,97,63,124,8,2,0,0,91,74,48,71.0,213,16,9,0,5.0
141,117,64,53,28,12,2,0,0,74,39,83,65.33333333333333,196,25,9,2,9.0
142,90,66,24,90,9,2,0,0,78,45,54,59.0,177,12,9,3,-13.0
143,100,61,39,43,10,2,1,0,37,26,80,47.666666666666664,143,19,9,3,7.0
144,51,52,0,280,10,2,0,0,57,17,5,26.333333333333332,79,29,9,6,10.0
145,77,94,0,-99,11,2,0,0,94,27,42,54.333333333333336,163,22,9,6,-7.0
146,0,42,0,82,7,2,0,0,21,22,88,43.666666666666664,131,14,9,5,-8.0
147,160,32,128,27,6,2,0,0,100,82,99,93.66666666666669,281,29,9,6,15.0
148,20,28,0,71,12,2,0,0,32,65,19,38.666666666666664,116,16,9,0,-13.0
149,12,93,0,244,5,2,0,0,27,33,16,25.333333333333332,76,11,9,2,-5.0
2,104,71,33,157,7,2,0,0,54,60,16,43.333333333333336,130,21,9,5,10.0
3,148,42,106,301,10,2,0,1,64,81,77,74.0,222,10,9,1,-11.0
4,0,96,0,121,7,2,0,0,95,29,44,56.0,168,22,9,6,12.0
5,0,58,0,243,10,2,0,0,37,40,26,34.333333333333336,103,29,9,6,7.0
6,62,18,44,-51,8,2,0,0,18,77,81,58.666666666666664,176,28,9,5,-1.0
7,18,51,0,393,6,2,0,0,35,22,12,23.0,69,21,9,5,-7.0
8,0,54,0,305,9,2,1,0,18,69,7,31.333333333333332,94,15,9,6,-6.0
9,128,80,48,-153,13,2,0,0,78,27,24,43.0,129,14,9,5,-1.0
10,0,24,0,77,15,2,0,0,14,57,81,50.666666666666664,152,23,9,0,9.0
11,145,39,106,295,5,2,0,0,42,85,97,74.66666666666667,224,12,9,3,-11.0
13,0,96,0,-168,11,2,0,0,62,77,43,60.666666666666664,182,10,9,1,-2.0
14,76,23,53,495,4,2,1,1,96,44,57,65.66666666666667,197,16,9,0,6.0
15,109,39,70,43,7,2,0,0,50,35,65,50.0,150,14,9,5,-2.0
16,121,87,34,420,11,2,0,0,35,26,67,42.666666666666664,128,12,9,3,-2.0
17,0,11,0,-26,9,2,0,0,32,20,7,19.666666666666668,59,21,9,5,9.0
18,0,61,0,212,8,2,0,1,23,95,57,58.333333333333336,175,12,9,3,-9.0
19,128,92,36,34,5,2,0,0,66,21,73,53.333333333333336,160,21,9,5,9.0
20,16,85,0,323,12,2,0,1,10,71,81,54.0,162,14,9,5,-7.0
21,0,21,0,-13,9,2,0,0,82,26,99,69.0,207,29,9,6,15.0
22,0,9,0,-123,12,2,1,0,84,96,70,83.33333333333333,250,10,9,1,-19.0
24,50,71,0,691,7,2,1,1,23,40,19,27.333333333333332,82,16,9,0,6.0
25,78,20,58,347,6,2,0,0,42,97,6,48.333333333333336,145,23,9,0,7.0
26,101,81,20,265,13,2,0,0,5,81,60,48.666666666666664,146,14,9,5,-9.0
27,0,6,0,450,3,2,0,0,99,49,65,71.0,213,28,9,5,14.0
28,0,55,0,492,8,2,0,0,68,33,32,44.333333333333336,133,11,9,2,-17.0
29,0,73,0,311,13,2,0,0,13,22,63,32.666666666666664,98,12,9,3,1.0
30,0,70,0,517,7,2,0,0,74,29,67,56.666666666666664,170,17,9,1,5.0
31,11,85,0,-135,8,2,0,0,88,60,56,68.0,204,10,9,1,-7.0
32,0,24,0,517,6,2,0,0,9,71,85,55.0,165,24,9,1,14.0
33,15,25,0,535,10,2,0,0,6,98,87,63.666666666666664,191,27,9,4,3.0
35,29,13,16,409,8,2,0,0,41,77,69,62.333333333333336,187,11,9,2,-16.0
36,0,21,0,316,7,2,0,0,50,27,100,59.0,177,21,9,5,10.0
37,75,82,0,182,12,2,0,0,72,68,21,53.666666666666664,161,13,9,4,-8.0
38,86,38,48,671,10,2,0,1,81,90,75,82.0,246,28,9,5,15.0
39,39,47,0,140,14,2,0,0,65,74,10,49.666666666666664,149,13,9,4,-15.0
40,0,46,0,132,14,2,0,0,39,38,40,39.0,117,12,9,3,-1.0
41,135,30,105,403,13,2,0,1,68,97,30,65.0,195,16,9,0,4.0
42,81,62,19,557,11,2,0,0,19,78,27,41.333333333333336,124,11,9,2,-5.0
43,28,52,0,325,9,2,0,0,35,94,81,70.0,210,24,9,1,13.0
44,109,90,19,-243,5,2,0,0,81,55,8,48.0,144,29,9,6,5.0
46,69,31,38,154,5,2,0,1,60,95,60,71.66666666666667,215,23,9,0,-6.0
47,13,31,0,-26,12,2,0,0,8,40,61,36.333333333333336,109,29,9,6,6.0
48,0,9,0,243,7,2,0,0,45,87,93,75.0,225,28,9,5,-1.0
49,54,64,0,335,6,2,0,0,37,94,91,74.0,222,26,9,3,-2.0
50,0,41,0,-112,8,2,0,0,89,27,5,40.333333333333336,121,12,9,3,-14.0
51,12,5,7,158,9,2,0,1,97,42,10,49.666666666666664,149,10,9,1,-2.0
52,0,11,0,153,10,2,0,0,70,30,7,35.666666666666664,107,19,9,3,9.0
53,249,92,157,418,12,2,1,0,81,94,22,65.66666666666667,197,20,9,4,1.0
54,0,25,0,-122,6,2,0,1,28,13,37,26.0,78,24,9,1,4.0
55,119,25,94,-3,10,2,0,0,48,79,50,59.0,177,26,9,3,2.0
57,0,96,0,440,9,2,0,0,32,43,38,37.666666666666664,113,16,9,0,-10.0
0,112,44,68,216,11,2,0,0,18,89,5,37.333333333333336,112,29,10,1,43.0
62,287,51,236,77,7,2,0,1,100,87,100,95.66666666666669,287,18,10,4,-11.0
73,139,89,50,197,10,2,0,0,12,96,31,46.333333333333336,139,25,10,4,7.0
84,179,70,109,522,10,2,0,0,57,80,42,59.666666666666664,179,20,10,6,-5.0
95,146,20,126,242,6,2,0,0,17,57,72,48.666666666666664,146,28,10,0,8.0
106,222,73,149,94,4,2,1,0,74,86,62,74.0,222,22,10,1,-6.0
117,114,31,83,239,12,2,0,0,80,13,21,38.0,114,14,10,0,-8.0
128,105,35,70,303,9,2,0,1,31,18,56,35.0,105,20,10,6,6.0
139,22,49,0,486,14,2,0,0,76,74,21,57.0,171,15,10,1,-5.0
1,176,92,84,70,7,2,0,0,73,11,92,58.666666666666664,176,21,10,0,6.0
12,32,47,0,555,7,2,0,0,46,75,61,60.666666666666664,182,13,10,6,-8.0
23,165,68,97,158,12,2,1,0,44,68,53,55.0,165,25,10,4,12.0
34,130,62,68,12,13,2,0,0,41,30,59,43.333333333333336,130,12,10,5,-13.0
45,175,19,156,242,6,2,0,0,99,50,26,58.333333333333336,175,15,10,1,3.0
56,140,42,98,616,14,2,0,0,70,12,58,46.666666666666664,140,12,10,5,-3.0
58,194,30,164,65,8,2,0,0,50,44,100,64.66666666666667,194,16,10,2,4.0
59,169,24,145,-108,10,2,0,0,70,6,93,56.333333333333336,169,25,10,4,9.0
60,106,25,81,624,13,2,0,0,56,28,22,35.333333333333336,106,19,10,5,-6.0
61,99,20,79,380,11,2,0,0,67,21,11,33.0,99,28,10,0,9.0
63,155,72,83,-76,5,2,0,0,97,18,40,51.666666666666664,155,13,10,6,-15.0
64,86,47,39,293,9,2,0,0,68,13,5,28.666666666666668,86,13,10,6,0.0
65,225,67,158,-110,10,2,0,0,81,45,99,75.0,225,23,10,2,10.0
66,239,31,208,408,5,2,0,0,89,87,63,79.66666666666667,239,28,10,0,5.0
67,174,25,149,22,9,2,0,0,18,94,62,58.0,174,27,10,6,-1.0
68,35,68,0,262,4,2,0,0,75,36,10,40.333333333333336,121,15,10,1,-12.0
69,230,14,216,372,12,2,0,0,73,68,89,76.66666666666667,230,16,10,2,1.0
70,141,62,79,304,13,2,0,0,52,75,14,47.0,141,20,10,6,4.0
71,166,55,111,543,9,2,0,0,52,64,50,55.333333333333336,166,18,10,4,-2.0
72,175,16,159,111,6,2,0,0,86,56,33,58.333333333333336,175,23,10,2,5.0
74,75,68,7,573,5,2,0,1,20,36,19,25.0,75,15,10,1,-8.0
75,108,49,59,39,5,2,0,1,25,70,13,36.0,108,23,10,2,8.0
76,223,21,202,206,15,2,0,0,90,43,90,74.33333333333333,223,14,10,0,-9.0
77,178,60,118,128,10,2,0,0,83,60,35,59.333333333333336,178,22,10,1,8.0
78,177,57,120,233,12,2,0,0,65,21,91,59.0,177,23,10,2,1.0
79,203,49,154,218,12,2,0,0,74,79,50,67.66666666666667,203,17,10,3,-6.0
