SKU,Date,Demand,Promotion,Holiday,Year,Month,WeekOfYear,Lag1,RollingMean3
SKU_113,2021-08-31,224,0,1,2021,8,35,244.0,236.0
SKU_113,2021-09-30,215,0,0,2021,9,39,224.0,227.66666666666666
SKU_113,2021-10-31,199,0,0,2021,10,43,215.0,212.66666666666666
SKU_113,2021-11-30,317,1,0,2021,11,48,199.0,243.66666666666666
SKU_113,2021-12-31,341,0,0,2021,12,52,317.0,285.6666666666667
SKU_113,2022-01-31,247,0,0,2022,1,5,341.0,301.6666666666667
SKU_113,2022-02-28,206,0,0,2022,2,9,247.0,264.6666666666667
SKU_113,2022-03-31,255,0,0,2022,3,13,206.0,236.0
SKU_113,2022-04-30,391,1,0,2022,4,17,255.0,284.0
SKU_113,2022-05-31,352,1,0,2022,5,22,391.0,332.6666666666667
SKU_113,2022-06-30,244,0,0,2022,6,26,352.0,329.0
SKU_113,2022-07-31,234,0,0,2022,7,30,244.0,276.6666666666667
SKU_113,2022-08-31,282,1,0,2022,8,35,234.0,253.33333333333334
SKU_113,2022-09-30,231,0,0,2022,9,39,282.0,249.0
SKU_113,2022-10-31,229,0,0,2022,10,44,231.0,247.33333333333334
SKU_113,2022-11-30,206,0,0,2022,11,48,229.0,222.0
SKU_113,2022-12-31,399,0,0,2022,12,52,206.0,278.0
SKU_114,2021-02-28,458,0,0,2021,2,8,425.0,441.5
SKU_114,2021-03-31,373,0,0,2021,3,13,458.0,418.6666666666667
SKU_114,2021-04-30,328,0,0,2021,4,17,373.0,386.3333333333333
SKU_114,2021-05-31,571,1,0,2021,5,22,328.0,424.0
SKU_114,2021-06-30,409,0,0,2021,6,26,571.0,436.0
SKU_114,2021-07-31,299,0,0,2021,7,30,409.0,426.3333333333333
SKU_114,2021-08-31,340,0,0,2021,8,35,299.0,349.3333333333333
SKU_114,2021-09-30,369,0,0,2021,9,39,340.0,336.0
SKU_114,2021-10-31,350,0,0,2021,10,43,369.0,353.0
SKU_114,2021-11-30,339,0,0,2021,11,48,350.0,352.6666666666667
SKU_114,2021-12-31,611,0,0,2021,12,52,339.0,433.3333333333333
SKU_114,2022-01-31,332,0,0,2022,1,5,611.0,427.3333333333333
SKU_114,2022-02-28,456,0,0,2022,2,9,332.0,466.3333333333333
SKU_114,2022-03-31,330,0,0,2022,3,13,456.0,372.6666666666667
SKU_114,2022-04-30,623,1,0,2022,4,17,330.0,469.6666666666667
SKU_114,2022-05-31,370,0,0,2022,5,22,623.0,441.0
SKU_114,2022-06-30,399,0,0,2022,6,26,370.0,464.0
SKU_114,2022-07-31,358,0,0,2022,7,30,399.0,375.6666666666667
SKU_114,2022-08-31,548,1,0,2022,8,35,358.0,435.0
SKU_114,2022-09-30,392,0,0,2022,9,39,548.0,432.6666666666667
SKU_114,2022-10-31,350,0,0,2022,10,44,392.0,430.0
SKU_114,2022-11-30,379,0,0,2022,11,48,350.0,373.6666666666667
SKU_114,2022-12-31,612,0,0,2022,12,52,379.0,447.0
SKU_115,2021-02-28,496,1,0,2021,2,8,367.0,431.5
SKU_115,2021-03-31,433,0,0,2021,3,13,496.0,432.0
SKU_115,2021-04-30,400,0,0,2021,4,17,433.0,443.0
SKU_115,2021-05-31,417,0,0,2021,5,22,400.0,416.6666666666667
SKU_115,2021-06-30,360,0,0,2021,6,26,417.0,392.3333333333333
SKU_115,2021-07-31,331,0,0,2021,7,30,360.0,369.3333333333333
SKU_115,2021-08-31,412,0,0,2021,8,35,331.0,367.6666666666667
SKU_115,2021-09-30,366,0,0,2021,9,39,412.0,369.6666666666667
SKU_115,2021-10-31,436,0,0,2021,10,43,366.0,404.6666666666667
SKU_115,2021-11-30,453,0,0,2021,11,48,436.0,418.3333333333333
SKU_115,2021-12-31,566,0,0,2021,12,52,453.0,485.0
SKU_115,2022-01-31,268,0,0,2022,1,5,566.0,429.0
SKU_115,2022-02-28,412,0,0,2022,2,9,268.0,415.3333333333333
SKU_115,2022-03-31,419,0,0,2022,3,13,412.0,366.3333333333333
SKU_115,2022-04-30,587,1,0,2022,4,17,419.0,472.6666666666667
SKU_115,2022-05-31,596,1,0,2022,5,22,587.0,534.0
SKU_115,2022-06-30,345,0,0,2022,6,26,596.0,509.3333333333333
SKU_115,2022-07-31,416,0,0,2022,7,30,345.0,452.3333333333333
SKU_115,2022-08-31,406,0,0,2022,8,35,416.0,389.0
SKU_115,2022-09-30,435,0,0,2022,9,39,406.0,419.0
SKU_115,2022-10-31,382,0,0,2022,10,44,435.0,407.6666666666667
SKU_115,2022-11-30,633,1,0,2022,11,48,382.0,483.3333333333333
SKU_115,2022-12-31,684,0,0,2022,12,52,633.0,566.3333333333334
SKU_116,2021-02-28,398,0,0,2021,2,8,377.0,387.5
SKU_116,2021-03-31,457,0,0,2021,3,13,398.0,410.6666666666667
SKU_116,2021-04-30,428,0,0,2021,4,17,457.0,427.6666666666667
SKU_116,2021-05-31,592,1,0,2021,5,22,428.0,492.3333333333333
SKU_116,2021-06-30,425,0,0,2021,6,26,592.0,481.6666666666667
SKU_116,2021-07-31,580,1,0,2021,7,30,425.0,532.3333333333334
SKU_116,2021-08-31,367,0,0,2021,8,35,580.0,457.3333333333333
SKU_116,2021-09-30,368,0,0,2021,9,39,367.0,438.3333333333333
SKU_116,2021-10-31,387,0,0,2021,10,43,368.0,374.0
SKU_116,2021-11-30,387,0,0,2021,11,48,387.0,380.6666666666667
SKU_116,2021-12-31,495,0,0,2021,12,52,387.0,423.0
SKU_116,2022-01-31,664,1,0,2022,1,5,495.0,515.3333333333334
SKU_116,2022-02-28,444,0,1,2022,2,9,664.0,534.3333333333334
SKU_116,2022-03-31,686,1,0,2022,3,13,444.0,598.0
SKU_116,2022-04-30,416,0,0,2022,4,17,686.0,515.3333333333334
SKU_116,2022-05-31,328,0,0,2022,5,22,416.0,476.6666666666667
SKU_116,2022-06-30,438,0,0,2022,6,26,328.0,394.0
SKU_116,2022-07-31,351,0,0,2022,7,30,438.0,372.3333333333333
SKU_116,2022-08-31,384,0,0,2022,8,35,351.0,391.0
SKU_116,2022-09-30,640,1,0,2022,9,39,384.0,458.3333333333333
SKU_116,2022-10-31,413,0,0,2022,10,44,640.0,479.0
SKU_116,2022-11-30,436,0,0,2022,11,48,413.0,496.3333333333333
SKU_116,2022-12-31,897,1,0,2022,12,52,436.0,582.0
SKU_117,2021-02-28,156,0,0,2021,2,8,197.0,176.5
SKU_117,2021-03-31,155,0,0,2021,3,13,156.0,169.33333333333334
SKU_117,2021-04-30,139,0,0,2021,4,17,155.0,150.0
SKU_117,2021-05-31,274,1,0,2021,5,22,139.0,189.33333333333334
SKU_117,2021-06-30,166,0,0,2021,6,26,274.0,193.0
SKU_117,2021-07-31,145,0,0,2021,7,30,166.0,195.0
SKU_117,2021-08-31,151,0,0,2021,8,35,145.0,154.0
SKU_117,2021-09-30,180,0,0,2021,9,39,151.0,158.66666666666666
SKU_117,2021-10-31,170,0,0,2021,10,43,180.0,167.0
SKU_117,2021-11-30,173,0,0,2021,11,48,170.0,174.33333333333334
SKU_117,2021-12-31,216,0,0,2021,12,52,173.0,186.33333333333334
SKU_117,2022-01-31,143,0,0,2022,1,5,216.0,177.33333333333334
SKU_117,2022-02-28,237,1,0,2022,2,9,143.0,198.66666666666666
SKU_117,2022-03-31,164,0,0,2022,3,13,237.0,181.33333333333334
SKU_117,2022-04-30,130,0,0,2022,4,17,164.0,177.0
SKU_117,2022-05-31,134,0,0,2022,5,22,130.0,142.66666666666666
SKU_117,2022-06-30,165,0,0,2022,6,26,134.0,143.0
SKU_117,2022-07-31,140,0,0,2022,7,30,165.0,146.33333333333334
SKU_117,2022-08-31,168,0,0,2022,8,35,140.0,157.66666666666666
SKU_117,2022-09-30,163,0,0,2022,9,39,168.0,157.0
SKU_117,2022-10-31,148,0,0,2022,10,44,163.0,159.66666666666666
SKU_117,2022-11-30,241,1,0,2022,11,48,148.0,184.0
SKU_117,2022-12-31,237,0,0,2022,12,52,241.0,208.66666666666666
SKU_118,2021-02-28,305,0,0,2021,2,8,440.0,372.5
SKU_118,2021-03-31,428,0,0,2021,3,13,305.0,391.0
SKU_118,2021-04-30,403,0,0,2021,4,17,428.0,378.6666666666667
SKU_118,2021-05-31,448,0,0,2021,5,22,403.0,426.3333333333333
SKU_118,2021-06-30,560,1,0,2021,6,26,448.0,470.3333333333333
SKU_118,2021-07-31,416,0,0,2021,7,30,560.0,474.6666666666667
SKU_118,2021-08-31,423,0,0,2021,8,35,416.0,466.3333333333333
SKU_118,2021-09-30,595,1,1,2021,9,39,423.0,478.0
SKU_118,2021-10-31,376,0,0,2021,10,43,595.0,464.6666666666667
SKU_118,2021-11-30,390,0,0,2021,11,48,376.0,453.6666666666667
SKU_118,2021-12-31,545,0,0,2021,12,52,390.0,437.0
SKU_118,2022-01-31,429,0,0,2022,1,5,545.0,454.6666666666667
SKU_118,2022-02-28,648,1,1,2022,2,9,429.0,540.6666666666666
SKU_118,2022-03-31,426,0,0,2022,3,13,648.0,501.0
SKU_118,2022-04-30,419,0,0,2022,4,17,426.0,497.6666666666667
SKU_118,2022-05-31,547,1,0,2022,5,22,419.0,464.0
SKU_118,2022-06-30,477,0,0,2022,6,26,547.0,481.0
SKU_118,2022-07-31,434,0,0,2022,7,30,477.0,486.0
SKU_118,2022-08-31,367,0,0,2022,8,35,434.0,426.0
SKU_118,2022-09-30,440,0,0,2022,9,39,367.0,413.6666666666667
SKU_118,2022-10-31,613,1,0,2022,10,44,440.0,473.3333333333333
SKU_118,2022-11-30,323,0,0,2022,11,48,613.0,458.6666666666667
SKU_118,2022-12-31,605,0,0,2022,12,52,323.0,513.6666666666666
SKU_119,2021-02-28,223,0,0,2021,2,8,249.0,236.0
SKU_119,2021-03-31,215,0,0,2021,3,13,223.0,229.0
SKU_119,2021-04-30,225,0,1,2021,4,17,215.0,221.0
SKU_119,2021-05-31,226,0,0,2021,5,22,225.0,222.0
SKU_119,2021-06-30,270,0,0,2021,6,26,226.0,240.33333333333334
SKU_119,2021-07-31,234,0,0,2021,7,30,270.0,243.33333333333334
SKU_119,2021-08-31,324,1,0,2021,8,35,234.0,276.0
SKU_119,2021-09-30,399,1,0,2021,9,39,324.0,319.0
SKU_119,2021-10-31,247,0,0,2021,10,43,399.0,323.3333333333333
SKU_119,2021-11-30,240,0,0,2021,11,48,247.0,295.3333333333333
SKU_119,2021-12-31,388,0,0,2021,12,52,240.0,291.6666666666667
SKU_119,2022-01-31,253,0,0,2022,1,5,388.0,293.6666666666667
SKU_119,2022-02-28,289,0,0,2022,2,9,253.0,310.0
SKU_119,2022-03-31,261,0,0,2022,3,13,289.0,267.6666666666667
SKU_119,2022-04-30,252,0,0,2022,4,17,261.0,267.3333333333333
SKU_119,2022-05-31,256,0,0,2022,5,22,252.0,256.3333333333333
SKU_119,2022-06-30,232,0,0,2022,6,26,256.0,246.66666666666666
SKU_119,2022-07-31,204,0,0,2022,7,30,232.0,230.66666666666666
SKU_119,2022-08-31,246,0,1,2022,8,35,204.0,227.33333333333334
SKU_119,2022-09-30,271,0,0,2022,9,39,246.0,240.33333333333334
SKU_119,2022-10-31,207,0,0,2022,10,44,271.0,241.33333333333334
SKU_119,2022-11-30,251,0,0,2022,11,48,207.0,243.0
SKU_119,2022-12-31,605,1,0,2022,12,52,251.0,354.3333333333333
SKU_120,2021-02-28,148,0,0,2021,2,8,154.0,151.0
SKU_120,2021-03-31,130,0,0,2021,3,13,148.0,144.0
SKU_120,2021-04-30,183,0,0,2021,4,17,130.0,153.66666666666666
SKU_120,2021-05-31,155,0,0,2021,5,22,183.0,156.0
SKU_120,2021-06-30,204,1,0,2021,6,26,155.0,180.66666666666666
SKU_120,2021-07-31,171,0,0,2021,7,30,204.0,176.66666666666666
SKU_120,2021-08-31,153,0,1,2021,8,35,171.0,176.0
SKU_120,2021-09-30,130,0,0,2021,9,39,153.0,151.33333333333334
SKU_120,2021-10-31,212,1,0,2021,10,43,130.0,165.0
SKU_120,2021-11-30,177,0,0,2021,11,48,212.0,173.0
SKU_120,2021-12-31,361,1,0,2021,12,52,177.0,250.0
SKU_120,2022-01-31,158,0,0,2022,1,5,361.0,232.0
SKU_120,2022-02-28,164,0,0,2022,2,9,158.0,227.66666666666666
SKU_120,2022-03-31,179,0,0,2022,3,13,164.0,167.0
SKU_120,2022-04-30,167,0,0,2022,4,17,179.0,170.0
SKU_120,2022-05-31,149,0,0,2022,5,22,167.0,165.0
SKU_120,2022-06-30,134,0,0,2022,6,26,149.0,150.0
SKU_120,2022-07-31,249,1,0,2022,7,30,134.0,177.33333333333334
SKU_120,2022-08-31,147,0,0,2022,8,35,249.0,176.66666666666666
SKU_120,2022-09-30,157,0,0,2022,9,39,147.0,184.33333333333334
SKU_120,2022-10-31,130,0,0,2022,10,44,157.0,144.66666666666666
SKU_120,2022-11-30,257,1,0,2022,11,48,130.0,181.33333333333334
SKU_120,2022-12-31,236,0,0,2022,12,52,257.0,207.66666666666666
SKU_121,2021-02-28,558,1,1,2021,2,8,553.0,555.5
SKU_121,2021-03-31,369,0,0,2021,3,13,558.0,493.3333333333333
SKU_121,2021-04-30,446,0,1,2021,4,17,369.0,457.6666666666667
SKU_121,2021-05-31,380,0,0,2021,5,22,446.0,398.3333333333333
SKU_121,2021-06-30,638,1,1,2021,6,26,380.0,488.0
SKU_121,2021-07-31,459,0,0,2021,7,30,638.0,492.3333333333333
SKU_121,2021-08-31,418,0,0,2021,8,35,459.0,505.0
SKU_121,2021-09-30,423,0,0,2021,9,39,418.0,433.3333333333333
SKU_121,2021-10-31,437,0,0,2021,10,43,423.0,426.0
SKU_121,2021-11-30,777,1,0,2021,11,48,437.0,545.6666666666666
SKU_121,2021-12-31,695,0,0,2021,12,52,777.0,636.3333333333334
SKU_121,2022-01-31,412,0,0,2022,1,5,695.0,628.0
SKU_121,2022-02-28,436,0,0,2022,2,9,412.0,514.3333333333334
SKU_121,2022-03-31,369,0,0,2022,3,13,436.0,405.6666666666667
SKU_121,2022-04-30,503,0,0,2022,4,17,369.0,436.0
SKU_121,2022-05-31,482,0,0,2022,5,22,503.0,451.3333333333333
SKU_121,2022-06-30,457,0,0,2022,6,26,482.0,480.6666666666667
SKU_121,2022-07-31,441,0,1,2022,7,30,457.0,460.0
SKU_121,2022-08-31,399,0,0,2022,8,35,441.0,432.3333333333333
SKU_121,2022-09-30,495,0,0,2022,9,39,399.0,445.0
SKU_121,2022-10-31,458,0,0,2022,10,44,495.0,450.6666666666667
SKU_121,2022-11-30,495,0,0,2022,11,48,458.0,482.6666666666667
SKU_121,2022-12-31,702,0,0,2022,12,52,495.0,551.6666666666666
SKU_122,2021-02-28,129,0,0,2021,2,8,119.0,124.0
SKU_122,2021-03-31,114,0,0,2021,3,13,129.0,120.66666666666667
SKU_122,2021-04-30,143,0,0,2021,4,17,114.0,128.66666666666666
SKU_122,2021-05-31,110,0,0,2021,5,22,143.0,122.33333333333333
SKU_122,2021-06-30,119,0,0,2021,6,26,110.0,124.0
SKU_122,2021-07-31,109,0,0,2021,7,30,119.0,112.66666666666667
SKU_122,2021-08-31,123,0,0,2021,8,35,109.0,117.0
SKU_122,2021-09-30,105,0,0,2021,9,39,123.0,112.33333333333333
SKU_122,2021-10-31,123,0,0,2021,10,43,105.0,117.0
SKU_122,2021-11-30,120,0,0,2021,11,48,123.0,116.0
SKU_122,2021-12-31,159,0,0,2021,12,52,120.0,134.0
SKU_122,2022-01-31,142,0,0,2022,1,5,159.0,140.33333333333334
SKU_122,2022-02-28,136,0,0,2022,2,9,142.0,145.66666666666666
SKU_122,2022-03-31,107,0,0,2022,3,13,136.0,128.33333333333334
SKU_122,2022-04-30,125,0,1,2022,4,17,107.0,122.66666666666667
SKU_122,2022-05-31,116,0,0,2022,5,22,125.0,116.0
SKU_122,2022-06-30,134,1,0,2022,6,26,116.0,125.0
SKU_122,2022-07-31,130,0,0,2022,7,30,134.0,126.66666666666667
SKU_122,2022-08-31,117,0,0,2022,8,35,130.0,127.0
SKU_122,2022-09-30,208,1,0,2022,9,39,117.0,151.66666666666666
SKU_122,2022-10-31,110,0,0,2022,10,44,208.0,145.0
SKU_122,2022-11-30,127,0,0,2022,11,48,110.0,148.33333333333334
SKU_122,2022-12-31,239,1,0,2022,12,52,127.0,158.66666666666666
SKU_123,2021-02-28,557,0,0,2021,2,8,520.0,538.5
SKU_123,2021-03-31,516,0,0,2021,3,13,557.0,531.0
SKU_123,2021-04-30,535,0,0,2021,4,17,516.0,536.0
SKU_123,2021-05-31,379,0,0,2021,5,22,535.0,476.6666666666667
SKU_123,2021-06-30,556,0,0,2021,6,26,379.0,490.0
SKU_123,2021-07-31,447,0,0,2021,7,30,556.0,460.6666666666667
SKU_123,2021-08-31,474,0,0,2021,8,35,447.0,492.3333333333333
SKU_123,2021-09-30,480,0,0,2021,9,39,474.0,467.0
SKU_123,2021-10-31,521,0,0,2021,10,43,480.0,491.6666666666667
SKU_123,2021-11-30,475,0,0,2021,11,48,521.0,492.0
SKU_123,2021-12-31,684,0,0,2021,12,52,475.0,560.0
SKU_123,2022-01-31,422,0,0,2022,1,5,684.0,527.0
SKU_123,2022-02-28,466,0,0,2022,2,9,422.0,524.0
SKU_123,2022-03-31,536,0,0,2022,3,13,466.0,474.6666666666667
SKU_123,2022-04-30,437,0,1,2022,4,17,536.0,479.6666666666667
SKU_123,2022-05-31,409,0,0,2022,5,22,437.0,460.6666666666667
SKU_123,2022-06-30,495,0,0,2022,6,26,409.0,447.0
SKU_123,2022-07-31,514,0,0,2022,7,30,495.0,472.6666666666667
SKU_123,2022-08-31,448,0,1,2022,8,35,514.0,485.6666666666667
SKU_123,2022-09-30,514,0,0,2022,9,39,448.0,492.0
SKU_123,2022-10-31,449,0,1,2022,10,44,514.0,470.3333333333333
SKU_123,2022-11-30,690,1,0,2022,11,48,449.0,551.0
SKU_123,2022-12-31,1074,1,1,2022,12,52,690.0,737.6666666666666
SKU_124,2021-02-28,560,0,0,2021,2,8,500.0,530.0
SKU_124,2021-03-31,491,0,0,2021,3,13,560.0,517.0
SKU_124,2021-04-30,450,0,0,2021,4,17,491.0,500.3333333333333
SKU_124,2021-05-31,678,1,0,2021,5,22,450.0,539.6666666666666
SKU_124,2021-06-30,507,0,0,2021,6,26,678.0,545.0
SKU_124,2021-07-31,554,1,0,2021,7,30,507.0,579.6666666666666
SKU_124,2021-08-31,515,0,0,2021,8,35,554.0,525.3333333333334
SKU_124,2021-09-30,745,1,0,2021,9,39,515.0,604.6666666666666
SKU_124,2021-10-31,518,0,0,2021,10,43,745.0,592.6666666666666
SKU_124,2021-11-30,712,1,0,2021,11,48,518.0,658.3333333333334
SKU_124,2021-12-31,751,0,0,2021,12,52,712.0,660.3333333333334
SKU_124,2022-01-31,592,0,0,2022,1,5,751.0,685.0
SKU_124,2022-02-28,630,1,0,2022,2,9,592.0,657.6666666666666
SKU_124,2022-03-31,538,0,0,2022,3,13,630.0,586.6666666666666
SKU_124,2022-04-30,775,1,0,2022,4,17,538.0,647.6666666666666
SKU_124,2022-05-31,490,0,0,2022,5,22,775.0,601.0
SKU_124,2022-06-30,484,0,0,2022,6,26,490.0,583.0
SKU_124,2022-07-31,482,0,0,2022,7,30,484.0,485.3333333333333
SKU_124,2022-08-31,506,0,0,2022,8,35,482.0,490.6666666666667
SKU_124,2022-09-30,416,0,1,2022,9,39,506.0,468.0
SKU_124,2022-10-31,826,1,0,2022,10,44,416.0,582.6666666666666
SKU_124,2022-11-30,437,0,0,2022,11,48,826.0,559.6666666666666
SKU_124,2022-12-31,1071,1,0,2022,12,52,437.0,778.0
SKU_125,2021-02-28,159,1,0,2021,2,8,132.0,145.5
SKU_125,2021-03-31,156,0,1,2021,3,13,159.0,149.0
SKU_125,2021-04-30,183,1,1,2021,4,17,156.0,166.0
SKU_125,2021-05-31,140,0,0,2021,5,22,183.0,159.66666666666666
SKU_125,2021-06-30,127,0,0,2021,6,26,140.0,150.0
SKU_125,2021-07-31,131,0,0,2021,7,30,127.0,132.66666666666666
SKU_125,2021-08-31,138,0,0,2021,8,35,131.0,132.0
SKU_125,2021-09-30,196,1,0,2021,9,39,138.0,155.0
SKU_125,2021-10-31,138,0,1,2021,10,43,196.0,157.33333333333334
SKU_125,2021-11-30,137,0,1,2021,11,48,138.0,157.0
SKU_125,2021-12-31,217,0,0,2021,12,52,137.0,164.0
SKU_125,2022-01-31,152,0,0,2022,1,5,217.0,168.66666666666666
SKU_125,2022-02-28,140,0,0,2022,2,9,152.0,169.66666666666666
SKU_125,2022-03-31,215,1,0,2022,3,13,140.0,169.0
SKU_125,2022-04-30,148,0,0,2022,4,17,215.0,167.66666666666666
SKU_125,2022-05-31,119,0,0,2022,5,22,148.0,160.66666666666666
SKU_125,2022-06-30,148,0,0,2022,6,26,119.0,138.33333333333334
SKU_125,2022-07-31,151,0,0,2022,7,30,148.0,139.33333333333334
SKU_125,2022-08-31,150,0,0,2022,8,35,151.0,149.66666666666666
SKU_125,2022-09-30,157,0,0,2022,9,39,150.0,152.66666666666666
SKU_125,2022-10-31,162,0,0,2022,10,44,157.0,156.33333333333334
SKU_125,2022-11-30,175,1,1,2022,11,48,162.0,164.66666666666666
SKU_125,2022-12-31,217,0,0,2022,12,52,175.0,184.66666666666666
SKU_126,2021-02-28,327,0,0,2021,2,8,278.0,302.5
SKU_126,2021-03-31,291,0,0,2021,3,13,327.0,298.6666666666667
SKU_126,2021-04-30,367,0,0,2021,4,17,291.0,328.3333333333333
SKU_126,2021-05-31,442,1,0,2021,5,22,367.0,366.6666666666667
SKU_126,2021-06-30,304,0,0,2021,6,26,442.0,371.0
SKU_126,2021-07-31,258,0,0,2021,7,30,304.0,334.6666666666667
SKU_126,2021-08-31,273,0,0,2021,8,35,258.0,278.3333333333333
SKU_126,2021-09-30,256,0,0,2021,9,39,273.0,262.3333333333333
SKU_126,2021-10-31,272,0,0,2021,10,43,256.0,267.0
SKU_126,2021-11-30,319,0,0,2021,11,48,272.0,282.3333333333333
SKU_126,2021-12-31,467,0,0,2021,12,52,319.0,352.6666666666667
SKU_126,2022-01-31,342,0,0,2022,1,5,467.0,376.0
SKU_126,2022-02-28,277,0,0,2022,2,9,342.0,362.0
SKU_126,2022-03-31,311,0,0,2022,3,13,277.0,310.0
SKU_126,2022-04-30,480,1,0,2022,4,17,311.0,356.0
SKU_126,2022-05-31,351,0,0,2022,5,22,480.0,380.6666666666667
SKU_126,2022-06-30,266,0,0,2022,6,26,351.0,365.6666666666667
SKU_126,2022-07-31,319,0,0,2022,7,30,266.0,312.0
SKU_126,2022-08-31,295,0,0,2022,8,35,319.0,293.3333333333333
SKU_126,2022-09-30,330,0,0,2022,9,39,295.0,314.6666666666667
SKU_126,2022-10-31,300,0,0,2022,10,44,330.0,308.3333333333333
SKU_126,2022-11-30,261,0,1,2022,11,48,300.0,297.0
SKU_126,2022-12-31,586,1,0,2022,12,52,261.0,382.3333333333333
SKU_127,2021-02-28,246,0,0,2021,2,8,398.0,322.0
SKU_127,2021-03-31,254,0,1,2021,3,13,246.0,299.3333333333333
SKU_127,2021-04-30,227,0,0,2021,4,17,254.0,242.33333333333334
SKU_127,2021-05-31,257,0,0,2021,5,22,227.0,246.0
SKU_127,2021-06-30,391,1,1,2021,6,26,257.0,291.6666666666667
SKU_127,2021-07-31,212,0,0,2021,7,30,391.0,286.6666666666667
SKU_127,2021-08-31,408,1,0,2021,8,35,212.0,337.0
SKU_127,2021-09-30,248,0,0,2021,9,39,408.0,289.3333333333333
SKU_127,2021-10-31,286,0,0,2021,10,43,248.0,314.0
SKU_127,2021-11-30,228,0,0,2021,11,48,286.0,254.0
SKU_127,2021-12-31,570,1,1,2021,12,52,228.0,361.3333333333333
SKU_127,2022-01-31,232,0,0,2022,1,5,570.0,343.3333333333333
SKU_127,2022-02-28,258,0,1,2022,2,9,232.0,353.3333333333333
SKU_127,2022-03-31,202,0,0,2022,3,13,258.0,230.66666666666666
SKU_127,2022-04-30,263,0,0,2022,4,17,202.0,241.0
SKU_127,2022-05-31,198,0,0,2022,5,22,263.0,221.0
SKU_127,2022-06-30,222,0,0,2022,6,26,198.0,227.66666666666666
SKU_127,2022-07-31,338,1,0,2022,7,30,222.0,252.66666666666666
SKU_127,2022-08-31,292,1,1,2022,8,35,338.0,284.0
SKU_127,2022-09-30,228,0,0,2022,9,39,292.0,286.0
SKU_127,2022-10-31,266,0,0,2022,10,44,228.0,262.0
SKU_127,2022-11-30,311,0,0,2022,11,48,266.0,268.3333333333333
SKU_127,2022-12-31,403,0,0,2022,12,52,311.0,326.6666666666667
SKU_128,2021-02-28,184,0,0,2021,2,8,329.0,256.5
SKU_128,2021-03-31,183,0,0,2021,3,13,184.0,232.0
SKU_128,2021-04-30,169,0,0,2021,4,17,183.0,178.66666666666666
SKU_128,2021-05-31,181,0,0,2021,5,22,169.0,177.66666666666666
SKU_128,2021-06-30,307,1,0,2021,6,26,181.0,219.0
SKU_128,2021-07-31,179,0,0,2021,7,30,307.0,222.33333333333334
SKU_128,2021-08-31,188,0,0,2021,8,35,179.0,224.66666666666666
SKU_128,2021-09-30,184,0,0,2021,9,39,188.0,183.66666666666666
SKU_128,2021-10-31,181,0,0,2021,10,43,184.0,184.33333333333334
SKU_128,2021-11-30,160,0,0,2021,11,48,181.0,175.0
SKU_128,2021-12-31,282,0,0,2021,12,52,160.0,207.66666666666666
SKU_128,2022-01-31,211,0,0,2022,1,5,282.0,217.66666666666666
SKU_128,2022-02-28,212,0,0,2022,2,9,211.0,235.0
SKU_128,2022-03-31,215,0,0,2022,3,13,212.0,212.66666666666666
SKU_128,2022-04-30,193,0,0,2022,4,17,215.0,206.66666666666666
SKU_128,2022-05-31,249,1,0,2022,5,22,193.0,219.0
SKU_128,2022-06-30,160,0,0,2022,6,26,249.0,200.66666666666666
SKU_128,2022-07-31,177,0,0,2022,7,30,160.0,195.33333333333334
SKU_128,2022-08-31,227,0,0,2022,8,35,177.0,188.0
SKU_128,2022-09-30,170,0,0,2022,9,39,227.0,191.33333333333334
SKU_128,2022-10-31,191,0,0,2022,10,44,170.0,196.0
SKU_128,2022-11-30,191,0,0,2022,11,48,191.0,184.0
SKU_128,2022-12-31,284,0,1,2022,12,52,191.0,222.0
SKU_129,2021-02-28,332,0,0,2021,2,8,349.0,340.5
SKU_129,2021-03-31,330,0,0,2021,3,13,332.0,337.0
SKU_129,2021-04-30,496,1,0,2021,4,17,330.0,386.0
SKU_129,2021-05-31,393,0,0,2021,5,22,496.0,406.3333333333333
SKU_129,2021-06-30,389,0,0,2021,6,26,393.0,426.0
SKU_129,2021-07-31,330,0,1,2021,7,30,389.0,370.6666666666667
SKU_129,2021-08-31,598,1,0,2021,8,35,330.0,439.0
SKU_129,2021-09-30,376,0,0,2021,9,39,598.0,434.6666666666667
SKU_129,2021-10-31,379,0,0,2021,10,43,376.0,451.0
SKU_129,2021-11-30,576,1,0,2021,11,48,379.0,443.6666666666667
SKU_129,2021-12-31,554,0,0,2021,12,52,576.0,503.0
SKU_129,2022-01-31,535,1,0,2022,1,5,554.0,555.0
SKU_129,2022-02-28,403,0,0,2022,2,9,535.0,497.3333333333333
SKU_129,2022-03-31,472,1,1,2022,3,13,403.0,470.0
SKU_129,2022-04-30,310,0,1,2022,4,17,472.0,395.0
SKU_129,2022-05-31,393,0,1,2022,5,22,310.0,391.6666666666667
SKU_129,2022-06-30,556,1,0,2022,6,26,393.0,419.6666666666667
SKU_129,2022-07-31,456,1,0,2022,7,30,556.0,468.3333333333333
SKU_129,2022-08-31,343,0,0,2022,8,35,456.0,451.6666666666667
SKU_129,2022-09-30,407,0,0,2022,9,39,343.0,402.0
SKU_129,2022-10-31,362,0,0,2022,10,44,407.0,370.6666666666667
